genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MGBC118434	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.7137353621868182	2581969	224	8	0.9999969015894459	0.9999132445044847	0.6177708635951777
MGBC118434	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.7011580735220744	2543613	233	11	0.9999956754427659	0.9999083980149496	0.6085936739216934
MGBC118434	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.914642635292926	3504620	235	5	0.9999985733117999	0.9999329456545931	0.8385275438910892
MGBC118434	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.7303805970579027	2635374	195	8	0.9999969643777316	0.9999260067072074	0.6305487292358188
MGBC118434	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.9126209629636608	3506716	250	14	0.9999960076607287	0.9999287082272987	0.8390290401252017
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	1.0	3775899	0	0	1.0	1.0	0.9034346988976892
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.9802550375142077	3773452	285	4	0.9999989399626655	0.9999244723399158	0.9028492211854404
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.9806408496037645	3771904	300	7	0.9999981441733405	0.9999204645717389	0.9024788413331474
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.9273959693467324	3528648	253	3	0.9999991498160202	0.9999283011510357	0.8442765665596281
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	0.5145836100008738	1885505	171	5	0.9999973481905378	0.9999093081163932	0.451132469895272
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.48892108980589155	1757586	160	2	0.9999988620755969	0.9999089660477496	0.42052612601576317
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.7322966519768636	2740266	192	1	0.9999996350719237	0.9999299338093455	0.6556455531807327
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.719634964262127	2699155	224	6	0.9999977770820868	0.9999170110645739	0.6458091926460937
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.9811605765014423	3770461	293	5	0.9999986739022099	0.9999222906694963	0.902133584145254
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.7496857047778706	2796161	210	2	0.9999992847336044	0.9999248970284615	0.669019184862853
MGBC118434	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.9796593530752501	3773825	279	13	0.9999965552191742	0.9999260697038151	0.902938466459927
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	1.0	3851403	0	0	1.0	1.0	0.9215000479723259
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	0.9940714741087276	3837023	325	24	0.999993745150863	0.9999152989179372	0.9180594392669159
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.9273088003210677	3564047	217	6	0.9999983165205173	0.9999391141587077	0.8527462541509221
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	0.5098966169965834	1897292	157	3	0.9999984187990041	0.9999172504812122	0.453952668421744
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.48361880936274276	1767117	158	3	0.9999983023195408	0.9999105888291494	0.4228065461528468
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.7278638716467812	2761220	181	4	0.9999985513649764	0.9999344492651799	0.6606590799410359
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.715322790680548	2719543	205	0	1.0	0.9999246196879402	0.6506872962821089
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.9933354169327598	3832696	334	11	0.9999971299576068	0.9999128550764266	0.9170241462301767
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.744682100583412	2816355	213	3	0.9999989347933765	0.9999243703297347	0.6738508713855963
MGBC118434	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.9945633739280484	3842109	302	14	0.9999963561679276	0.9999213973367231	0.9192763332777445
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	1.0	3846334	0	0	1.0	1.0	0.9202872214404952
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	0.9280424025995437	3563352	204	5	0.999998596826808	0.9999427505337671	0.852579966038943
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	0.510363741121265	1897067	173	6	0.9999968372229341	0.999908806594601	0.45389883414088744
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.48415796038754444	1767019	167	5	0.999997170375644	0.999905490546508	0.42278309833274036
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.7287087630889861	2761189	192	0	1.0	0.9999304647381979	0.6606516627734512
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.715986711543392	2719233	219	4	0.9999985289969635	0.9999194625837506	0.6506131246062621
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.993428337918021	3830340	345	21	0.9999945174579802	0.9999099296668181	0.916460441493741
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.7453803073119186	2815998	194	0	1.0	0.9999311079056165	0.6737654543266373
MGBC118434	FC730_filtered_d25_FF07294106__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.994078578605306	3838447	312	10	0.9999973947797117	0.9999187171270048	0.9184001504488702
MGBC118434	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	1.0	3565218	0	0	1.0	1.0	0.8530264316748467
MGBC118434	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	0.509047177282875	1802196	194	8	0.9999955609711707	0.9998923535508901	0.43119966943358917
MGBC118434	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.4871505872669892	1685654	152	1	0.9999994067584451	0.9999098272836537	0.4033154260576582
MGBC118434	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.7165622248990393	2616399	163	1	0.999999617795298	0.9999377006335808	0.6260087048835827
MGBC118434	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.7041303152918744	2576241	216	9	0.9999965065380141	0.9999161569123386	0.616400362436305
MGBC118434	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.9287592757873476	3562440	262	4	0.9999988771740717	0.9999264549016966	0.8523617577538711
MGBC118434	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.7320054571674584	2668006	201	5	0.999998125941246	0.9999246628380896	0.6383563748043124
MGBC118434	FC731_filtered_d25_FF07294190__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.926576227205171	3564139	206	4	0.999998877709315	0.9999422020297188	0.8527682663902058
MGBC118434	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1897473	0	0	1.0	1.0	0.4539959751098997
MGBC118434	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.37329400093280213	951786	130	2	0.9999978986873099	0.9998634146751476	0.227727621508159
MGBC118434	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.4660811458323362	1439379	166	7	0.9999951367916303	0.9998846724872323	0.3443908148667793
MGBC118434	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.4618841548307201	1422377	168	6	0.9999957817090687	0.9998818878539234	0.34032285734178763
MGBC118434	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.5108255284913796	1896864	146	3	0.9999984184422288	0.9999230308551378	0.4538502636563813
MGBC118434	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.4754547820028325	1475295	134	6	0.9999959330167865	0.9999091707082313	0.3529842016723081
MGBC118434	FC732_unfiltered_d25_FF07294217__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.5093702576392436	1897325	165	6	0.9999968376530115	0.9999130354578156	0.4539605641162696
MGBC118434	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1767402	0	0	1.0	1.0	0.4228747362419317
MGBC118434	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	0.4547333005650323	1360674	148	1	0.999999265070105	0.9998912303755345	0.32555958342315683
MGBC118434	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.44913797279341994	1340539	168	8	0.9999940322512064	0.9998746772753347	0.32074201344517145
MGBC118434	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.48463467902105695	1766859	164	2	0.9999988680477616	0.9999071799164506	0.42274481617746457
MGBC118434	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.4606377407205925	1387948	164	3	0.9999978385357376	0.9998818399536582	0.332085255316853
MGBC118434	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.4831753215494683	1767297	152	0	1.0	0.999913992950817	0.42284961357753204
MGBC118434	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	1.0	2761712	0	0	1.0	1.0	0.6607767975685089
MGBC118434	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	0.6060788163353682	2033634	218	12	0.9999940992331954	0.9998928027363823	0.4865743285130517
MGBC118434	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.7294148471422026	2760825	185	4	0.9999985511577155	0.9999329910443436	0.6605645708701988
MGBC118434	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.6286060385030806	2111442	158	1	0.9999995263900217	0.9999251696234137	0.5051909406236593
MGBC118434	MC720_control_d25_FF07293981__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.7273646473681722	2761626	170	2	0.9999992757889736	0.9999384420627557	0.6607562209100482
MGBC118434	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	1.0	2719722	0	0	1.0	1.0	0.6507301244433237
MGBC118434	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	0.7166391388856644	2718970	215	0	1.0	0.9999209259388666	0.6505501983135275
MGBC118434	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.6188694034174499	2077881	218	9	0.999995668664375	0.99989508542597	0.49716101929109585
MGBC118434	MC728_unfiltered_d1_FF07295645__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.7145919368909592	2719437	226	7	0.9999974259377952	0.9999168945631026	0.6506619343542387
MGBC118434	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	1.0	3840860	0	0	1.0	1.0	0.9189774932031229
MGBC118434	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.7460752525699452	2815537	198	4	0.9999985793118684	0.9999296759374855	0.6736551538667489
MGBC118434	MC728_unfiltered_d25_FF07294210__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.993459432173842	3834516	345	15	0.9999960881634083	0.9999100277583924	0.9174596057464386
MGBC118434	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	1.0	2816698	0	0	1.0	1.0	0.6739329387559687
MGBC118434	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	0.7440597862773697	2816397	199	0	1.0	0.9999293423476875	0.6738609204513561
MGBC118434	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d25_FF07294039__on__MGBC_1094_reps_41_add.sorted.bam	1.0	3854686	0	0	1.0	1.0	0.9222855499458905
MGBC120247	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1536824	0	0	1.0	1.0	0.7281465860133413
MGBC120247	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	0.4494620609807755	688344	18	11	0.9999840196180979	0.9999738502841602	0.3261371071786798
MGBC120247	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	MC720_control_d1_FF07293949__on__MGBC_1094_reps_41_add.sorted.bam	1.0	758274	0	0	1.0	1.0	0.3592699127308529
MGBC120535	F405_CHD_L1_FF07295352__on__MGBC_1094_reps_41_add.sorted.bam	F405_CHD_L1_FF07295352__on__MGBC_1094_reps_41_add.sorted.bam	1.0	707516	0	0	1.0	1.0	0.2597187685607537
MGBC120535	F405_CHD_L1_FF07295352__on__MGBC_1094_reps_41_add.sorted.bam	F406_CHD_L1_FF07295376__on__MGBC_1094_reps_41_add.sorted.bam	0.2992369628973794	695603	14	0	1.0	0.9999798735773135	0.2553456806166447
MGBC120535	F406_CHD_L1_FF07295376__on__MGBC_1094_reps_41_add.sorted.bam	F406_CHD_L1_FF07295376__on__MGBC_1094_reps_41_add.sorted.bam	1.0	2383218	0	0	1.0	1.0	0.8748444475769063
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	1.0	554613	0	0	1.0	1.0	0.30824111604455773
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	0.33422710590399896	273744	13	0	1.0	0.9999525103746566	0.15214060267339824
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	0.42149783582	497823	29	0	1.0	0.9999417463636674	0.27667854361987526
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	0.4163214721567665	486571	24	0	1.0	0.9999506752354743	0.27042494149058266
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	0.2547359875411095	196157	1735	1726	0.9912009257890363	0.9911550441737995	0.10901953722677311
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.38650804575953984	481824	4338	4319	0.9910361459786146	0.9909967124925284	0.26778666835622855
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.25313026274893635	190441	1660	1656	0.9913043934866966	0.9912833896062297	0.1058427162375235
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.3870876018517354	526589	4778	4756	0.9909682883615115	0.9909265100486337	0.2926660230769701
MGBC123009	F409_CHD_L2_FF07295571__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.35453169115766686	363590	3299	3288	0.9909568469979922	0.9909265931406255	0.2020749376279329
MGBC123009	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	1.0	610218	0	0	1.0	1.0	0.3391450927952968
MGBC123009	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	0.45785179686692007	547228	18	2	0.9999963452162536	0.999967106946282	0.30413670334238696
MGBC123009	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	0.4543146293801122	533378	17	0	1.0	0.9999681276693076	0.29643919272287905
MGBC123009	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	0.26486847465422036	211660	1837	1828	0.9913635075120476	0.9913209864877633	0.1176357471281616
MGBC123009	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.4234869777097799	531995	4641	4622	0.9913119484205679	0.9912762337991898	0.29567055321480834
MGBC123009	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.2629063179574983	207594	1794	1788	0.9913870343073499	0.9913581317379115	0.1153759580899725
MGBC123009	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.4244006258562379	580487	5187	5158	0.9911143574274703	0.9910643993750076	0.32262128859106654
MGBC123009	F410_CHD_L2_FF07295650__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.38085081080624167	400290	3527	3517	0.9912138699442904	0.9911888880561592	0.2224719513272787
MGBC123009	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1206844	0	0	1.0	1.0	0.6707360654216151
MGBC123009	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	0.7720223965908409	1029662	26	0	1.0	0.9999747489953014	0.5722623956320378
MGBC123009	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	0.32340574939097383	391259	3482	3462	0.9911516412402015	0.991100524205194	0.21745272978180752
MGBC123009	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.7339635399281408	1029836	9308	9262	0.9910063349892604	0.9909616676830098	0.5723591008196043
MGBC123009	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.32960594739401666	386374	3457	3446	0.9910811804106902	0.991052710586116	0.2147377594297284
MGBC123009	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.7869375000205995	1145845	10548	10484	0.9908504204320828	0.9907945664553234	0.6368342278563183
MGBC123009	F411_control_L2_FF07295471__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.5755660176869487	755490	6801	6777	0.9910296628678077	0.9909978954056308	0.4198839204283039
MGBC123009	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	1.0	1175570	0	0	1.0	1.0	0.6533546973989084
MGBC123009	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	0.3194196612756708	381071	3368	3346	0.9912194840331592	0.9911617520094681	0.21179047431671394
MGBC123009	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d1_FF07294201__on__MGBC_1094_reps_41_add.sorted.bam	0.7186544581177144	1004819	9043	8977	0.9910660526920769	0.9910003692207253	0.5584552291107069
MGBC123009	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC727_control_d25_FF07294019__on__MGBC_1094_reps_41_add.sorted.bam	0.3232457499227676	374178	3368	3340	0.9910737670306645	0.9909989363351133	0.20795950386904116
MGBC123009	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	FC730_filtered_d1_FF07295364__on__MGBC_1094_reps_41_add.sorted.bam	0.7660755375518313	1114796	10209	10127	0.9909158267521592	0.9908422706934722	0.6195779096451197
MGBC123009	F412_control_L2_FF07295548__on__MGBC_1094_reps_41_add.sorted.bam	MC729_filtered_d1_FF07295327__on__MGBC_1094_reps_41_add.sorted.bam	0.5649948695682004	736725	6621	6598	0.9910441480878212	0.9910129288404764	0.40945476614851584
MGBC123009	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	FC726_control_d25_FF07294012__on__MGBC_1094_reps_41_add.sorted.bam	1.0	460945	0	0	1.0	1.0	0.25618260162520295
